id,name,kategorie,autor,version,aktualisiert,eingestellt
19000097,Takt Trigger Sekunden,Zeit-Funktionen,Armin Bock (Wagoklemme),V 0.1,2018-04-26 12:40:00,2018-04-25 18:33:15
19001304,Text formatieren (CSS),Ohne,Michael Riedmüller (hx5),V 0.1,2018-04-24 23:07:17,2018-04-09 21:30:56
19001117,Restzeit-Timer retriggerbar+abbrechbar,Zeit-Funktionen,Roy Henning (royrobson),V 0.2,2018-04-20 18:12:24,2018-04-06 23:03:59
19001327,Sonnenauf/-untergang mit Zeitversatz,Zeit-Funktionen,Strüber Steffen (steffen79),V 0.4,2018-04-20 07:25:21,2018-03-31 22:01:54
19001081,Logeinträge auslesen,Textfunktionen,Martin Ziegler (Brick),V 1.1,2018-04-10 14:01:08,2018-04-04 11:24:12
19000095,Oventrop Regtronic RQ-B,Regler,Armin Bock (Wagoklemme),V 0.1,2018-04-02 11:53:08,2018-04-02 11:53:08
19001400,Guntamatic Webinterface auslesen,Heizung-Lueftung-Klima,Hellmuth Michael (HeMichael),V 0.1,2018-04-01 23:28:57,2018-04-01 23:27:46
19001381,16-fach Multiplikator,Math. Grundfunktionen,Marco Wörz (leppenraub),V 0.2,2018-03-28 13:33:38,2017-12-20 07:48:22
19001443,Sonnensegel Höhenverstellung Sicherheitsbaustein,Jalousie-Rolladen-Trennwand,Hardy Köpf (harry7922),V 1.1,2018-03-21 19:13:58,2018-03-17 18:12:37
19001329,Pseudo SMTP Server (zb für HikVision Kamera-Auslöser),Netzwerk,Strüber Steffen (steffen79),V 0.1,2018-03-21 11:37:37,2018-03-21 11:37:30
19001299,HM-Sec-Key-S Motorschloss,Homematic,Klobucaric Gernot (murelli146),V 0.1,2018-03-20 19:09:43,2018-03-20 19:09:43
19001298,HM-WDS100 Wetterstation,Homematic,Klobucaric Gernot (murelli146),V 0.1,2018-03-20 19:07:54,2018-03-20 19:07:54
19001297,HM-Sec-SD-2 Rauchmelder,Homematic,Klobucaric Gernot (murelli146),V 0.1,2018-03-20 18:58:54,2018-03-20 18:34:34
19001296,HM-PBI-4-FM / HM-RC-Key4-2 Taster- Fernbedienung,Homematic,Klobucaric Gernot (murelli146),V 0.1,2018-03-20 18:58:47,2018-03-19 20:26:28
19001295,HM-Sec-RHS Fensterkontakt,Homematic,Klobucaric Gernot (murelli146),V 0.1,2018-03-20 18:58:38,2018-03-19 20:17:34
19001294,HM-Sec-SC-2 Türkontakt,Homematic,Klobucaric Gernot (murelli146),V 0.1,2018-03-20 18:58:31,2018-03-19 20:00:56
19000672,Multisensor Umgebungslichtberechnung,1 Wire,Otterstätter (Panzaeron),V 0.1,2018-03-20 09:18:06,2018-03-19 17:54:56
19001215,Kodi Notification Receiver,Home Entertainment,Michael Pattison (gulp2k),V 0.1,2018-03-07 10:44:02,2018-02-21 17:07:44
19001328,SNMP Trap Demo,Netzwerk,Strüber Steffen (steffen79),V 0.1,2018-03-04 10:14:21,2018-03-04 10:14:21
19001491,Monoprice 10761 Command,Audio,Ben (stonie2oo4),V 0.1,2018-03-03 12:58:05,2018-03-03 12:10:20
19000274,Benzinpreise Tankerkönig API,HS-Webabfragen,Winfried Winkler (Winni),V 0.6,2018-02-20 16:15:12,2016-07-07 13:05:34
19001177,Statussimulator - Dimmer,DALI und Lichtsteuerung,Michael Riedmüller (hx5),V  0.6,2018-02-19 12:52:30,2017-09-18 16:21:00
19000330,Alarm / Treppenhaus (mit Ausgabe der verbleibenden Zeit),Zeit-Funktionen,Winfried Winkler (Winni),V 0.5,2018-02-19 07:07:45,2016-05-02 00:00:00
19000977,Russound Command adding,Audio,Hartwig Mattes (hartwigm),V 0.1,2018-02-16 11:04:13,2018-02-16 11:03:40
19000976,Anpassungsberenzung,Verzögerung,Hartwig Mattes (hartwigm),V 0.1,2018-02-16 11:04:01,2018-02-16 10:56:24
19001178,Statussimulator - Sonnenschutz,Jalousie-Rolladen-Trennwand,Michael Riedmüller (hx5),V 0.5,2018-02-15 10:27:46,2017-09-29 23:08:01
19001121,Dämmerungs- und ZSU-Steuerung,Regler,Michael Riedmüller (hx5),V 0.3,2018-02-15 09:27:30,2017-06-19 16:38:12
19001129,Schaltregler,Ohne,Michael Riedmüller (hx5),V 1,2018-02-14 12:30:57,2017-07-10 15:03:19
19001301,SendSmoothly,Ohne,Michael Riedmüller (hx5),V 0.2,2018-02-05 09:07:29,2018-02-04 13:36:15
19001471,Restzeit-Timer 10-fach seq. nicht retriggerbar,Zeit-Funktionen,Nils Obermiller (nno),V 1.0,2018-02-02 00:21:45,2018-02-02 00:21:45
19000479,Filter: 0→0 und ≠0→1 (auch für Text),Filter,Nils Obermiller (nno),V 1.0,2018-02-01 22:09:34,2018-02-01 22:08:46
19000478,Strings bedingt verbinden invertiert,Textfunktionen,Nils Obermiller (nno),V 1.0,2018-02-01 22:05:24,2018-02-01 22:05:24
19001141,Beschattung,Jalousie-Rolladen-Trennwand,Thorsten Gehrig (ThorstenGehrig),V 1.1,2018-02-01 12:23:15,2017-06-25 14:41:26
19001442,Wenn-Dann 10-fach,Weitere Bausteine,Hardy Köpf (harry7922),V 0.1,2018-01-31 19:55:00,2018-01-31 19:55:00
19001441,Fenster-offen Timer,Math. Grundfunktionen,Hardy Köpf (harry7922),V 0.1,2018-01-31 19:47:22,2018-01-31 19:47:12
19001130,Berechnung mathematischer Formel,Math. Grundfunktionen,Donner Marc (madon),V 0.1,2018-01-24 18:13:38,2018-01-24 18:02:23
19001211,Sensor Watchdog 10-fach,Kommunikation,Michael Pattison (gulp2k),V 0.1,2018-01-23 15:53:12,2017-11-04 22:03:54
19001188,Moode Audio Radio/CD Daten,Audio,Thomas Willi (twi127),V 0.1,2018-01-22 16:44:19,2018-01-22 16:44:19
19001213,Sonnenaufgang / -untergang Generator,DALI und Lichtsteuerung,Michael Pattison (gulp2k),V 0.3,2018-01-22 11:35:59,2018-01-18 22:30:00
19001440,"Arithmetisches Mittel, Min und Max 10-fach",Math. Grundfunktionen,Hardy Köpf (harry7922),V 0.2,2018-01-21 18:46:46,2018-01-17 18:51:40
19000091,Regenmessung/Statistik,Zähler,Armin Bock (Wagoklemme),V 2.1,2018-01-21 16:35:26,2016-08-03 00:00:00
19000225,Szenen Schalter,DALI und Lichtsteuerung,Esders Bernhard (bernsen),V 1,2018-01-19 17:30:22,2018-01-19 17:29:07
19001385,String selektieren,Textfunktionen,Marco Wörz (leppenraub),V 0.1,2018-01-16 06:26:07,2018-01-16 06:25:44
19001291,HM-Sec-SD-2 Rauchmelder zu 19000925,Homematic,Klobucaric Gernot (murelli146),V 1.00,2018-01-12 09:55:46,2018-01-12 09:50:47
19000925,HOMEMATIC-EDOMI-Master,Homematic,Klobucaric Gernot (murelli146),V 1.10,2018-01-12 09:47:34,2017-08-24 18:30:14
19001360,MDT Heizungsaktor Diagnosetext,Heizung-Lueftung-Klima,Helmut Weber (Helmut Weber),V 0.3,2018-01-09 20:47:19,2017-11-21 23:35:30
19001123,Dämmerungsdimmer,DALI und Lichtsteuerung,Michael Riedmüller (hx5),V 0.2,2018-01-02 18:11:49,2017-06-26 17:49:45
19000775,SELECT - Abfrage an eine mysql Datenbank auf einem Server,Datenaustausch,Frank Wartenberg (mywap),V 0.2,2018-01-01 16:56:07,2017-10-02 17:22:31
19000468,newsapi.org source Daten Einzelausgabe,HS-Webabfragen,Winfried Winkler (Winni),V 0.1,2018-01-01 12:34:54,2018-01-01 12:34:54
19000956,Verzögerung bei Folgetelegrammen,Verzögerung,Winfried Winkler (Winni),V 0.1,2017-12-30 18:49:50,2017-12-30 18:49:50
19001382,Szenenwahlschalter mit Rücksetzfunktion und Sperrobjekt,DALI und Lichtsteuerung,Marco Wörz (leppenraub),V 0.1,2017-12-21 09:52:22,2017-12-20 07:57:39
19001380,8-fach Multiplikator,Math. Grundfunktionen,Marco Wörz (leppenraub),V 0.1,2017-12-21 09:51:34,2017-12-20 07:47:29
19001370,SunSpec Wechselrichter ModbusTCP,Kommunikation,Zöller Martin (marzoel),V 0.1,2017-12-07 21:07:13,2017-12-06 19:35:51
19000420,MPD Client,Audio,Hansjörg Pirpamer (hapi),V 20170830,2017-12-02 15:25:22,2016-07-03 00:00:00
19000425,Denon KNX -Adapter für Denon AVR LBS19000199,Home Entertainment,Hansjörg Pirpamer (hapi),V 20171202,2017-12-02 15:08:44,2017-10-29 14:51:48
19000421,Multiroom Player Steuerung,Audio,Hansjörg Pirpamer (hapi),V v21071202,2017-12-02 14:38:54,2016-07-01 00:00:00
19001261,PREG_MATCH: Durchsucht Zeichenketten mit regulären Ausdrücken (RegExp),Textfunktionen,Bewersdorff Mike (Glotzkowski),V 0.1,2017-11-23 19:13:28,2017-11-23 19:13:28
19001186,Passwort Wechsel,Weitere Bausteine,Thomas Willi (twi127),V 0.1,2017-11-16 20:15:00,2017-11-16 20:14:49
19000117,Zeit mit Offset adjustieren,Zeit-Funktionen,Carsten Milzarek (saegefisch),V 0.3,2017-11-14 01:57:58,2016-11-01 00:00:00
19000116,Wert 0-100% oder 0-255 auf PWM,Wandler,Carsten Milzarek (saegefisch),V 0.2,2017-11-14 01:57:18,2016-10-21 20:59:40
19000115,Heizungsregelung,Heizung-Lueftung-Klima,Carsten Milzarek (saegefisch),V 0.2,2017-11-14 01:56:36,2016-10-21 20:59:36
19000114,Temperatur-Sollwert nach Betriebsmodus,Heizung-Lueftung-Klima,Carsten Milzarek (saegefisch),V 0.2,2017-11-14 01:55:21,2016-10-21 20:59:32
19000113,PID-Regler (generisch),Regler,Carsten Milzarek (saegefisch),V 0.2,2017-11-14 01:54:38,2016-10-21 20:59:28
19000112,Astro-ZSU,Zeit-Funktionen,Carsten Milzarek (saegefisch),V 0.3,2017-11-14 01:54:05,2016-11-01 00:00:00
19000111,"Auslesen der System-Temeraturen (CPU, MB,...)",Weitere Bausteine,Carsten Milzarek (saegefisch),V 1.1,2017-11-14 01:52:46,2016-09-26 22:26:48
19000090,Strom Verbrauchsstatistik,Zähler,Armin Bock (Wagoklemme),V 1.3,2017-11-04 09:45:47,2016-09-18 11:20:34
19001330,Iskra MT681 auslesen,Zähler,Blößl Dirk (s01iD),V 0.1,2017-11-01 14:26:26,2017-11-01 14:25:40
19000971,Russound Addon zu 19000719,Home Entertainment,Hartwig Mattes (hartwigm),V 0.3,2017-11-01 12:31:32,2017-02-27 17:31:54
19001179,Taster Auf/Stopp/Ab,Auswahlschalter,Michael Riedmüller (hx5),V 1,2017-10-19 13:42:27,2017-10-05 16:15:12
19000951,ONVIF Kamerasteuerung,HS-Webabfragen,Winfried Winkler (Winni),V 0.1,2017-10-12 07:07:58,2017-10-12 07:07:58
19000559,Exec,Ohne,Michael Werski (wintermute),V 0.1,2017-10-11 16:38:25,2017-10-11 16:38:10
19001114,Doppel-Statusbyte Auswerter,Bit und Byte,Roy Henning (royrobson),V 0.1,2017-10-08 19:41:14,2017-10-08 19:41:14
19001290,Datenauslesung einer D0 Schnittstelle,Zähler,Klobucaric Gernot (murelli146),V 1.01,2017-10-04 21:39:42,2017-10-04 21:22:12
19000890,Feiertagsberechnung,HS-Allgemein,Waleri (juliawf),V 1.0,2017-10-04 12:53:52,2017-01-06 01:15:33
19001090,ekey-FingerID zu Klartext,Textfunktionen,Johannes Häfner (johannes2912),V 0.1,2017-09-17 23:12:05,2017-09-17 22:42:28
19000866,24-fach Vergleicher,Vergleicher,Maximilian Haase (MaxH),V 1.0,2017-09-15 11:14:38,2017-09-15 11:14:19
19001175,SaveInFile,Datenaustausch,Michael Riedmüller (hx5),V 0.1,2017-09-13 16:03:46,2017-09-13 13:40:35
19000457,FritzBox Rückwärtssuche,Kommunikation,Winfried Winkler (Winni),V 0.3,2017-09-13 08:37:25,2016-11-16 12:21:07
19000929,HM-RC-Key4-2 Fernbedienung zu 19000925,Homematic,Klobucaric Gernot (murelli146),V 1.00,2017-09-11 21:31:16,2017-08-24 20:32:16
19001174,Vergleicher Plus,Math. Funktionen,Michael Riedmüller (hx5),V 1,2017-09-11 11:12:23,2017-09-05 23:35:06
19001250,HM-Sec-RHS Fensterkontakt zu 19000925,Homematic,Klobucaric Gernot (murelli146),V 1.01,2017-09-10 19:12:11,2017-08-24 20:55:05
19001113,Umwandlung eines Bytes in die einzelnen Bits sowie Statusausgabe als String.,Bit und Byte,Roy Henning (royrobson),V 0.1,2017-09-07 22:50:42,2017-09-07 22:39:27
19000575,Übersetzt Icon Code aus WU-Bausteinen in WI Zeichen,Wetter,Frank Wartenberg (mywap),V 0.2,2017-09-07 22:01:35,2016-12-06 00:00:00
19000350,SML-Reader für eHZ,Zähler,toggle (toggle),V 1.3,2017-08-27 13:56:45,2016-11-08 00:00:00
19000182,Fronius Wechselrichter by RD,Weitere Bausteine,Deckard Rick (rdeckard),V 1.2,2017-08-26 12:30:04,2016-03-06 00:00:00
19000180,Termin Reminder by RD,Alarmierung,Deckard Rick (rdeckard),V 1.1,2017-08-26 12:29:13,2016-03-06 00:00:00
19000868,Rechnet Hex-Werte in Dez-Werte um,Wandler,Maximilian Haase (MaxH),V 1.0,2017-08-25 17:07:17,2016-12-29 20:47:31
19000572,Alarmierung zu Terminserien mit Sortierung und Warnung,Alarmierung,Frank Wartenberg (mywap),V 2.0,2017-08-25 02:07:55,2016-10-03 00:00:00
19001252,HM-Universal-LBS zu 19000925,Homematic,Klobucaric Gernot (murelli146),V 1.00,2017-08-24 23:05:23,2017-08-24 21:39:50
19001251,HM-Sec-Key-S Motorschloss zu 19000925,Homematic,Klobucaric Gernot (murelli146),V 1.00,2017-08-24 23:05:15,2017-08-24 21:14:45
19000928,HM-PBI-4-FM Tasterschnittstelle zu 19000925,Homematic,Klobucaric Gernot (murelli146),V 1.00,2017-08-24 23:04:57,2017-08-24 20:18:53
19000927,HM-Sec-SC-2 Türkontakt zu 19000925,Homematic,Klobucaric Gernot (murelli146),V 1.00,2017-08-24 23:04:51,2017-08-24 19:39:11
19000926,HM-WDS100 Wetterstation zu 19000925,Homematic,Klobucaric Gernot (murelli146),V 1.00,2017-08-24 23:04:45,2017-08-24 19:10:17
19000541,Yamaha Netzwerksteuerung,Home Entertainment,Philip Dachs (dachsei),V 0.1,2017-08-24 21:33:49,2016-12-17 20:41:45
19000540,Easy Sonos,Home Entertainment,Philip Dachs (dachsei),V 1.1,2017-08-24 21:15:07,2016-12-23 13:36:36
19000922,Varta Strom-Speichersystem auslesen.,Lastmanagement,Klobucaric Gernot (murelli146),V 1.01,2017-08-24 16:34:15,2017-07-20 11:19:59
19001240,Internet Speedtest,Netzwerk,Fechtig Horst (Lunix1983),V 1.0,2017-08-20 12:52:09,2017-08-20 12:44:52
19000904,Fritzbox Internet Monitor,Netzwerk,Sven Brunnet (futschikago),V 0.2,2017-08-15 16:34:03,2017-08-14 12:07:59
19000380,DPT3 Dimmer / Regler,Regler,Wolfgang Sinz (woda),V 1.2,2017-08-14 20:02:57,2017-08-14 20:01:22
19001112,Allgemeiner Vergleich 2,Vergleicher,Roy Henning (royrobson),V 0.1,2017-08-12 10:01:11,2017-08-04 15:08:41
19001170,Wechselschalter,Gatter,Michael Riedmüller (hx5),V 0.1,2017-08-04 15:31:41,2017-07-14 22:37:17
19001172,Kreuzschalter,Gatter,Michael Riedmüller (hx5),V 0.1,2017-08-04 15:31:33,2017-07-27 20:48:44
19001120,Werteingrenzer,Filter,Michael Riedmüller (hx5),V 0.4,2017-08-02 21:14:46,2017-06-13 22:32:18
19000932,Tankerkönig Abrage mit Stations IDs,Webservice,Stefan Ladisch (MrIcemanLE),V 0.1,2017-08-02 09:34:49,2017-04-27 14:31:24
19000708,relative in absolute Luftfeuchtigkeit  umrechnen,Heizung-Lueftung-Klima,Yves Schumann (starwarsfan),V 1.0,2017-07-31 19:06:18,2017-07-31 12:58:52
19001037,Nur Größer/Kleiner,Filter,Michael Pattison (gulp2k),V 0.1,2017-07-31 12:49:19,2017-07-31 12:49:13
19001180,"DMX Artnet-Interface, 24 Kanäle",DALI und Lichtsteuerung,Thomas Willi (twi127),V 0.1,2017-07-20 22:01:41,2017-07-20 21:42:41
19001127,String zu Ganzzahl/Ganzzahl zu String,Wandler,Michael Riedmüller (hx5),V 0.1,2017-07-18 16:02:58,2017-07-06 12:13:06
19001110,Mondstand VisuPosition,Astro,Roy Henning (royrobson),V 0.4,2017-07-16 16:24:49,2017-06-13 11:05:33
19000424,Russound RNET,Audio,Hansjörg Pirpamer (hapi),V 0.02,2017-07-16 11:04:10,2017-02-17 07:43:07
19001160,S0-Auswertung,Zähler,Christoph Puderbach (chris15),V 0.2,2017-07-11 14:27:52,2017-07-11 14:24:35
19001150,2-Bit Ausgangsschalter,Auswahlschalter,Thorsten Hörmann (Thorsten1970),V 0.1,2017-07-07 22:43:19,2017-07-07 22:33:07
19001111,ABB VAA/S X.230.2.1 Statusbyte (0.1),Heizung-Lueftung-Klima,Roy Henning (royrobson),V 0.1,2017-07-07 22:04:59,2017-07-07 14:16:36
19000482,0-100 in 1 Byte (hex) für HSV umwandeln,Wandler,S. Tim (Crimson),V 1.0,2017-07-06 13:16:22,2017-07-06 13:16:22
19000481,Nimmt einen HSV entgegen und gibt  H/S/V aus.,Wandler,S. Tim (Crimson),V 1.0,2017-07-06 13:07:35,2017-07-06 13:07:35
19001145,Momentanverbrauch,Zähler,Thorsten Gehrig (ThorstenGehrig),V 0.1,2017-07-02 21:21:27,2017-07-02 21:20:57
19001143,Wertausloeser mit Reset,Weitere Bausteine,Thorsten Gehrig (ThorstenGehrig),V 1.0,2017-06-28 18:44:45,2017-06-28 18:44:13
19001144,Strings verbinden 21-fach	mit Leeren paketen,Wandler,Thorsten Gehrig (ThorstenGehrig),V 1.0,2017-06-28 18:40:51,2017-06-28 18:40:51
19001142,Wind in Bezeichnung,Wetter,Thorsten Gehrig (ThorstenGehrig),V 1.0,2017-06-28 13:24:41,2017-06-28 13:24:31
19001140,Helligkeitswert Tag/Nacht,Regler,Thorsten Gehrig (ThorstenGehrig),V 0.1,2017-06-25 14:41:51,2017-06-24 22:43:08
19000934,Wertauslöser binär,Gatter,Stefan Ladisch (MrIcemanLE),V 0.1,2017-06-20 11:46:43,2017-05-16 13:04:07
19000094,Teile eines Strings ersetzen,Textfunktionen,Armin Bock (Wagoklemme),V 0.1,2017-06-19 20:55:25,2017-06-19 20:55:25
19001061,Adventswochen,Zeit-Funktionen,Philipp Drewes (phili),V 0.2,2017-06-17 10:27:26,2017-06-16 09:26:54
19001043,ermittelt den Verbrauchswert aus der Differenz von Zaehlerstaenden,Zähler,Christian Grosch (ChrisAllgaeu),V 0.1,2017-06-11 12:46:38,2017-06-11 12:46:38
19001042,berechnet den aktuellen Energieverbrauch eines Hauses,Zähler,Christian Grosch (ChrisAllgaeu),V 0.1,2017-06-11 12:44:32,2017-06-11 12:44:32
19000100,Betriebsstundenzähler,Zähler,Michael Werski (wintermute),V 0.7,2017-06-08 20:01:37,2016-10-01 23:45:23
19000706,Fassadenhelligkeitsberechnung,Astro,Yves Schumann (starwarsfan),V 1.0,2017-06-02 19:36:30,2017-06-02 19:36:22
19000148,Beschattungsparameter,Astro,Yves Schumann (starwarsfan),V 1.5,2017-06-01 22:44:25,2016-11-19 21:58:39
19000705,Abweichungsdetektor,Alarmierung,Yves Schumann (starwarsfan),V 1.1,2017-05-30 22:54:14,2017-04-24 21:39:04
19000146,QClock,Zeit-Funktionen,Yves Schumann (starwarsfan),V 1.5,2017-05-30 22:44:55,2016-07-13 09:26:34
19000144,Siemens RVS61 Statuscodemapping,Heizung-Lueftung-Klima,Yves Schumann (starwarsfan),V 1.3,2017-05-30 22:35:32,2016-07-13 09:26:20
19000143,Siemens RVS61 Fehlercodemapping,Heizung-Lueftung-Klima,Yves Schumann (starwarsfan),V 1.3,2017-05-30 22:35:15,2016-07-13 09:26:08
19000141,Beschattungssteuerung,Astro,Yves Schumann (starwarsfan),V 2.13,2017-05-30 22:26:11,2016-11-25 13:45:04
19000699,R/G/B/W-Werte in RGBW,DALI und Lichtsteuerung,Staud Marco (mars),V 0.1,2017-05-28 16:06:00,2016-12-22 22:02:09
19000698,RGBW in R/G/B/W-Werte,DALI und Lichtsteuerung,Staud Marco (mars),V 0.1,2017-05-28 16:05:43,2016-12-18 00:00:00
19000010,UniFi™ Voucher-Generator,Netzwerk,Christian Maurer (ferengi),V 0.1,2017-05-28 10:20:49,2016-01-28 20:57:03
19000511,Yamaha BD/DVD Feedback Auswertung,Kommunikation,Winfried Winkler (Winni),V 0.1,2017-05-24 08:41:09,2016-12-28 21:37:22
19000510,Yamaha BD/DVD Behfehls-Pool,Kommunikation,Winfried Winkler (Winni),V   0.1,2017-05-24 08:40:09,2016-12-28 21:33:28
19000276,Steuerung Yamaha,HS-Webabfragen,Winfried Winkler (Winni),V 0.1,2017-05-24 07:25:16,2016-04-04 00:00:00
19001080,Sleep on Lan,Netzwerk,Martin Ziegler (Brick),V 1.0,2017-05-23 21:38:30,2017-05-23 21:38:30
19000728,Unifi: WIFI Switch,Netzwerk,Sebastian Kuhn (DerSeppel),V 1.0,2017-05-23 10:20:03,2017-05-23 10:12:43
19000477,Restzeit-Timer 3-fach seq. nicht retriggerbar,Zeit-Funktionen,Nils Obermiller (nno),V 1.0,2017-05-18 17:00:27,2017-05-18 17:00:27
19001033,Waterkotte EcoTouch Writer,Heizung-Lueftung-Klima,Michael Pattison (gulp2k),V 0.3,2017-05-16 16:12:56,2017-03-25 20:54:03
19001030,ModBus TCP Master Read,Modbus,Michael Pattison (gulp2k),V 0.6,2017-05-16 16:10:42,2017-03-02 21:52:49
19000453,Loggen beliebiger Daten im Logikeditor,Datenaustausch,Winfried Winkler (Winni),V 0.4,2017-05-16 01:10:48,2016-11-06 19:55:34
19000931,Stringlisten verbinden 10-fach,Listeneingang + Listenausgang,Stefan Ladisch (MrIcemanLE),V 0.1,2017-05-12 15:30:49,2017-01-24 10:13:08
19001060,Zähler mit Bereichsbeschränkung und loop,Zähler,Philipp Drewes (phili),V 0.1,2017-05-08 12:57:42,2017-05-08 12:54:19
19000578,Fahrzeitenermittlung / Drive time,Webservice,Frank Wartenberg (mywap),V 0.6,2017-05-01 22:50:47,2017-02-08 01:50:29
19000521,Klimatische Berechnungen,Wetter,Michael Werski (wintermute),V 0.5,2017-05-01 22:40:37,2016-09-05 00:00:00
19000474,FRITZ!Box WLAN Info,Netzwerk,Nils Obermiller (nno),V 1.2,2017-04-29 01:12:21,2016-09-14 15:17:05
19000473,FRITZ!Box WLAN ein- / ausschalten,Netzwerk,Nils Obermiller (nno),V 1.3,2017-04-27 23:37:14,2016-09-14 15:15:09
19000260,Wettervorhersage mit forecast.io-API,Wetter,Christian (ChristianHS),V 0.1,2017-04-25 08:34:42,2016-03-17 00:00:00
19000891,Stufenschalter mit 10 Ausgängen,Auswahlschalter,Waleri (juliawf),V 0.7,2017-04-24 19:08:30,2017-01-06 23:55:56
19000167,Update-Client ddnss.de,Kommunikation,Benjamin Bretz (benji),V 0.1,2017-04-23 11:58:56,2017-04-20 09:15:42
19000092,Hikvision Alerts,xxAPI,Armin Bock (Wagoklemme),V 0.1,2017-04-21 14:31:29,2016-11-20 00:00:00
19000770,Flexibler Vergleich zweier Eingänge und setzt einen von zwei Ausgängen auf 1,Vergleicher,Frank Wartenberg (mywap),V 0.1,2017-04-17 16:33:18,2017-04-17 14:48:15
19000974,Robonect Rasenroboter,Weitere Bausteine,Hartwig Mattes (hartwigm),V 0.4,2017-04-16 13:15:48,2017-04-08 15:54:35
19000517,LED Simulation wie MDT SCN55,Weitere Bausteine,Winfried Winkler (Winni),V 0.1,2017-04-06 08:41:41,2017-04-06 08:41:41
19000456,Fritzbox Callmonitor,Kommunikation,Winfried Winkler (Winni),V 0.3,2017-03-29 18:43:56,2016-11-24 07:15:36
19000694,Statusabfrage APC Back-UPS HS 500 (BH500INET),Alarmierung,Staud Marco (mars),V 0.1,2017-03-26 17:18:02,2017-03-26 17:17:22
19000869,Rechnet Dez-Werte in Hex-Werte um,Wandler,Maximilian Haase (MaxH),V 1.0,2017-03-22 15:49:47,2016-12-29 20:48:15
19001031,1wire-ownetphp with error handler,1 Wire,Michael Pattison (gulp2k),V 0.2,2017-03-12 14:25:47,2017-03-12 14:25:47
19000704,Wertumschalter,Gatter,Yves Schumann (starwarsfan),V 1.0,2017-03-04 23:42:26,2017-03-04 23:02:55
19000972,Json Encode,Ohne,Hartwig Mattes (hartwigm),V 0.1,2017-02-27 17:41:01,2017-02-27 17:38:51
19000979,Lüften sinnvoll,Regler,Hartwig Mattes (hartwigm),V 0.1,2017-02-27 17:40:49,2017-02-27 17:23:58
19000897,Mitteltwertbildung  über empfangene Telegramme,Math. Funktionen,Waleri (juliawf),V 0.2,2017-02-24 20:49:38,2017-02-24 11:48:45
19000140,Impuls/Trigger mit Auswertung des Trigger-Wertes,Zeit-Funktionen,Yves Schumann (starwarsfan),V 1.1,2017-02-23 20:16:53,2016-07-13 09:25:24
19000205,Squeeze Durchsage,Audio,Michael Werski (wintermute),V 0.5,2017-02-23 17:30:52,2016-03-18 00:00:00
19000515,FTP Datentransfer,Datenaustausch,Winfried Winkler (Winni),V 0.1,2017-02-21 23:28:41,2017-02-21 23:28:41
19000895,Baustein für BOSE  SoundTouch,Audio,Waleri (juliawf),V 0.1,2017-02-20 21:53:29,2017-02-20 21:53:08
19000684,Index aus zehn möglichen Triggern,Auswahlschalter,Tobias Renneke (asto),V 0.1,2017-02-18 13:32:21,2016-12-12 00:00:00
19000423,Input to conditional output (6),Ohne,Hansjörg Pirpamer (hapi),V 0.01,2017-02-17 07:54:44,2017-02-17 07:54:44
19000576,Windgeschwindigkeit in Beaufort umrechnen mit Icon,Wetter,Frank Wartenberg (mywap),V 0.2,2017-02-16 21:30:54,2016-12-05 08:41:56
19000894,Stringsvebinder mit Bedinnung,Webservice,Waleri (juliawf),V 0.1,2017-02-14 23:01:58,2017-02-14 22:54:30
19000611,Anwesenheitserkennung mit Fritzbox TR64,Alarmierung,Marc Walter (MSW),V 1.0,2017-02-14 19:46:15,2017-02-12 20:36:09
19000999,Pollenflugprognose,Wetter,Ralph Lautenschläger (Wingfighter),V  0.1,2017-02-13 18:18:47,2017-02-07 19:29:22
19000991,Date/Time + Offset,Zeit-Funktionen,Ralph Lautenschläger (Wingfighter),V  0.1,2017-02-07 19:54:24,2017-02-07 19:54:13
19000990,Prozent zu Byte Konverter,Math. Grundfunktionen,Ralph Lautenschläger (Wingfighter),V V 0.1,2017-02-07 19:41:36,2017-02-07 19:41:36
19000970,Anwesenheit,Weitere Bausteine,Hartwig Mattes (hartwigm),V 0.3,2017-02-06 21:24:40,2017-02-04 16:56:37
19000980,Junkers KWL AerastarComfort,Heizung-Lueftung-Klima,Lutz Schimmöller (schimmi),V 0.1,2017-02-06 20:05:09,2017-02-06 19:36:09
19000204,Squeeze ExtInfo,Audio,Michael Werski (wintermute),V 0.1,2017-02-03 13:01:49,2017-02-03 12:58:18
19000514,adac.de Verkehrsinfo,HS-Webabfragen,Winfried Winkler (Winni),V 0.1,2017-02-01 21:49:01,2017-02-01 21:49:01
19000513,Abfrage verkehrsinfo.de (Stau / Radar),HS-Webabfragen,Winfried Winkler (Winni),V 0.1,2017-02-01 21:47:39,2017-02-01 21:47:39
19000747,Dezimalzeit,Zeit-Funktionen,Martin Ziegler (Brick),V 0.1,2017-02-01 15:47:02,2017-02-01 15:47:02
19000920,Panasonic TV über IP steuern,Home Entertainment,Klobucaric Gernot (murelli146),V 1.1,2017-01-29 16:34:53,2017-01-21 11:38:14
19000921,LevelJET Füllstandserfassung,Weitere Bausteine,Klobucaric Gernot (murelli146),V 1.0,2017-01-25 21:34:20,2017-01-22 18:52:07
